# Network & Console Timeline
# Generated: 2026-04-28T14:56:43.033Z
# Columns: [+offset_ms]  category        method  status  duration  url

+   4191ms  hls-segment     GET     200     122ms  https://test-streams.mux.dev/x36xhzz/url_2/url_577/193039199_mp4_h264_aac_ld_7.ts   
+   4306ms  hls-segment     GET     200     105ms  https://test-streams.mux.dev/x36xhzz/url_2/url_578/193039199_mp4_h264_aac_ld_7.ts   
+   4422ms  hls-segment     GET     200     111ms  https://test-streams.mux.dev/x36xhzz/url_2/url_579/193039199_mp4_h264_aac_ld_7.ts   
+   4502ms  hls-segment     GET     200      67ms  https://test-streams.mux.dev/x36xhzz/url_2/url_580/193039199_mp4_h264_aac_ld_7.ts   
+   4657ms  hls-segment     GET     200     125ms  https://test-streams.mux.dev/x36xhzz/url_2/url_581/193039199_mp4_h264_aac_ld_7.ts   
+   4876ms  hls-segment     GET     200     138ms  https://test-streams.mux.dev/x36xhzz/url_2/url_582/193039199_mp4_h264_aac_ld_7.ts   
+   5012ms  hls-segment     GET     200     108ms  https://test-streams.mux.dev/x36xhzz/url_2/url_583/193039199_mp4_h264_aac_ld_7.ts   
+   5124ms  hls-segment     GET     200     107ms  https://test-streams.mux.dev/x36xhzz/url_2/url_584/193039199_mp4_h264_aac_ld_7.ts   
+   5253ms  hls-segment     GET     200     120ms  https://test-streams.mux.dev/x36xhzz/url_2/url_585/193039199_mp4_h264_aac_ld_7.ts   
+   5381ms  hls-segment     GET     200     118ms  https://test-streams.mux.dev/x36xhzz/url_2/url_586/193039199_mp4_h264_aac_ld_7.ts   
